"language","a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","s","t","u","v","w","x","y","z","X."
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.1,0,0,0,0.1,0,0,0,0.1,0,0.1,0.1,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0.3
1,0.0597014925373134,0,0.0298507462686567,0.0746268656716418,0.119402985074627,0,0.0149253731343284,0.0895522388059701,0.0597014925373134,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0298507462686567,0.0447761194029851,0.0149253731343284,0.0149253731343284,0,0.0298507462686567,0.104477611940299,0.0447761194029851,0.0149253731343284,0,0,0,0,0,0.208955223880597
1,0.0285714285714286,0,0.0285714285714286,0.0571428571428571,0.114285714285714,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0571428571428571,0,0.0285714285714286,0.0285714285714286,0,0.114285714285714,0,0,0,0.0571428571428571,0.0285714285714286,0.0857142857142857,0.0571428571428571,0,0,0,0,0.0285714285714286,0.2
1,0.109375,0.015625,0,0.078125,0.09375,0,0.046875,0.046875,0.078125,0.03125,0.015625,0.015625,0.046875,0.046875,0.03125,0.015625,0,0.03125,0.046875,0.03125,0.015625,0.015625,0,0,0,0,0.1875
1,0.05,0,0.05,0.05,0.1,0,0,0.1,0.05,0,0,0,0.05,0.05,0,0,0,0.05,0.1,0.05,0.05,0,0,0,0,0,0.25
1,0.0882352941176471,0.0147058823529412,0,0.0735294117647059,0.102941176470588,0,0.0294117647058824,0.0441176470588235,0.0735294117647059,0,0.0294117647058824,0,0.0294117647058824,0.0735294117647059,0.0441176470588235,0.0147058823529412,0,0.0735294117647059,0.0588235294117647,0.0294117647058824,0.0147058823529412,0.0147058823529412,0,0,0,0,0.191176470588235
1,0.0606060606060606,0,0.0151515151515152,0.0909090909090909,0.106060606060606,0,0,0.0303030303030303,0.136363636363636,0.0151515151515152,0.0151515151515152,0.0151515151515152,0,0.0757575757575758,0.0151515151515152,0,0,0.0454545454545455,0.0757575757575758,0.0606060606060606,0.0151515151515152,0.0303030303030303,0,0,0,0,0.196969696969697
1,0.0625,0,0,0.1875,0.125,0,0,0,0.125,0,0,0,0,0.0625,0.0625,0,0,0.0625,0,0.0625,0,0,0,0,0,0,0.25
1,0.028169014084507,0.0140845070422535,0,0.0845070422535211,0.183098591549296,0,0.0140845070422535,0.028169014084507,0.112676056338028,0,0,0.028169014084507,0,0.140845070422535,0.0140845070422535,0,0,0.0563380281690141,0.0563380281690141,0.028169014084507,0.0140845070422535,0.0140845070422535,0,0,0,0,0.183098591549296
1,0.0357142857142857,0,0.0892857142857143,0.0178571428571429,0.160714285714286,0,0.0357142857142857,0.107142857142857,0.0357142857142857,0.0178571428571429,0,0.0535714285714286,0,0.107142857142857,0,0.0178571428571429,0,0.0535714285714286,0.0357142857142857,0.0357142857142857,0.0357142857142857,0,0,0,0,0,0.160714285714286
1,0.0833333333333333,0,0.0166666666666667,0.0833333333333333,0.0666666666666667,0,0,0.0333333333333333,0.1,0,0.0333333333333333,0,0.05,0.1,0.0166666666666667,0.0166666666666667,0,0.0333333333333333,0.05,0.0166666666666667,0.05,0.0166666666666667,0,0,0,0.0166666666666667,0.216666666666667
1,0.104477611940299,0.0447761194029851,0.0149253731343284,0.0746268656716418,0.104477611940299,0,0.0149253731343284,0.0447761194029851,0.0746268656716418,0,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0597014925373134,0.0149253731343284,0,0,0.0447761194029851,0.0746268656716418,0.0149253731343284,0.0298507462686567,0.0298507462686567,0,0,0,0,0.208955223880597
1,0.125,0.046875,0.015625,0.109375,0.109375,0,0.015625,0.03125,0.0625,0,0.015625,0,0.015625,0.078125,0.015625,0,0,0.046875,0.0625,0.015625,0.015625,0.015625,0,0,0,0,0.203125
1,0.0428571428571429,0.0142857142857143,0.0142857142857143,0.0428571428571429,0.142857142857143,0.0142857142857143,0.0571428571428571,0.0285714285714286,0.0714285714285714,0,0,0.0142857142857143,0.0142857142857143,0.0857142857142857,0.0142857142857143,0,0,0.0857142857142857,0.0285714285714286,0.0285714285714286,0.0428571428571429,0,0.0142857142857143,0,0,0.0285714285714286,0.214285714285714
1,0.0833333333333333,0,0,0.0833333333333333,0.166666666666667,0.0833333333333333,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0.0833333333333333,0,0,0.0833333333333333,0,0,0,0,0,0.333333333333333
1,0.0882352941176471,0,0.0147058823529412,0.0588235294117647,0.117647058823529,0,0.0441176470588235,0.0441176470588235,0.0441176470588235,0.0147058823529412,0,0.0147058823529412,0.0294117647058824,0.0588235294117647,0.0147058823529412,0.0147058823529412,0,0.117647058823529,0.0294117647058824,0.0294117647058824,0.0147058823529412,0.0147058823529412,0.0294117647058824,0,0,0,0.205882352941176
1,0.0377358490566038,0,0,0.0377358490566038,0.150943396226415,0,0.0566037735849057,0.0188679245283019,0.0943396226415094,0.0188679245283019,0,0.0188679245283019,0.0377358490566038,0.0566037735849057,0.0377358490566038,0,0,0.113207547169811,0.0188679245283019,0.0377358490566038,0,0.0188679245283019,0.0377358490566038,0,0,0,0.207547169811321
1,0.102941176470588,0.0294117647058824,0.0441176470588235,0.0588235294117647,0.132352941176471,0.0147058823529412,0.0147058823529412,0.0441176470588235,0.0441176470588235,0,0.0294117647058824,0.0294117647058824,0.0147058823529412,0.0882352941176471,0,0,0,0.0588235294117647,0.0441176470588235,0,0.0294117647058824,0,0.0147058823529412,0,0,0,0.205882352941176
1,0.133333333333333,0,0,0.0666666666666667,0.133333333333333,0,0,0,0.0666666666666667,0,0,0.0666666666666667,0,0.133333333333333,0,0,0,0.0666666666666667,0.0666666666666667,0,0,0,0,0,0,0,0.266666666666667
1,0.0634920634920635,0.0158730158730159,0.0158730158730159,0.0634920634920635,0.0952380952380952,0,0.0158730158730159,0.0158730158730159,0.0476190476190476,0,0.0158730158730159,0.0158730158730159,0.0476190476190476,0.126984126984127,0.0317460317460317,0,0,0.0317460317460317,0.0476190476190476,0.0317460317460317,0.0634920634920635,0.0317460317460317,0,0,0,0,0.222222222222222
1,0.0869565217391304,0.0434782608695652,0,0.0434782608695652,0.0434782608695652,0,0,0.130434782608696,0.0434782608695652,0,0.0434782608695652,0.0434782608695652,0,0.0434782608695652,0.0869565217391304,0,0,0.0869565217391304,0,0.0434782608695652,0.0434782608695652,0,0,0,0,0,0.217391304347826
1,0.0615384615384615,0,0.0153846153846154,0.0769230769230769,0.107692307692308,0,0.0153846153846154,0.0307692307692308,0.0923076923076923,0,0.0153846153846154,0.0153846153846154,0,0.0769230769230769,0.0153846153846154,0,0,0.0307692307692308,0.107692307692308,0.0461538461538462,0.0307692307692308,0.0153846153846154,0.0153846153846154,0,0,0.0307692307692308,0.2
1,0.0666666666666667,0.0166666666666667,0,0.0833333333333333,0.166666666666667,0,0.0166666666666667,0.0166666666666667,0.15,0,0,0.0333333333333333,0.05,0.0166666666666667,0,0,0,0.0666666666666667,0,0.0666666666666667,0.0333333333333333,0,0,0,0,0.0333333333333333,0.183333333333333
1,0.0666666666666667,0,0,0,0.0666666666666667,0,0,0.2,0.0666666666666667,0,0,0,0,0.0666666666666667,0,0.0666666666666667,0,0.0666666666666667,0,0.133333333333333,0.0666666666666667,0,0,0,0,0,0.2
1,0.0454545454545455,0,0,0.0909090909090909,0.121212121212121,0,0.0151515151515152,0.0303030303030303,0.0909090909090909,0,0.0303030303030303,0.0151515151515152,0.0303030303030303,0.106060606060606,0.0303030303030303,0.0151515151515152,0,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0151515151515152,0,0,0,0,0.181818181818182
1,0.0303030303030303,0,0,0.0606060606060606,0.0909090909090909,0,0,0.0909090909090909,0.121212121212121,0,0.0303030303030303,0.0303030303030303,0,0.0303030303030303,0.0303030303030303,0.0606060606060606,0,0.0909090909090909,0.0303030303030303,0.0909090909090909,0.0303030303030303,0,0,0,0,0,0.181818181818182
1,0.0727272727272727,0.0181818181818182,0,0.0363636363636364,0.145454545454545,0,0.0181818181818182,0.0545454545454545,0.0363636363636364,0,0.0181818181818182,0,0,0.145454545454545,0.0363636363636364,0,0,0.0363636363636364,0.0727272727272727,0.0545454545454545,0.0363636363636364,0,0,0,0,0.0181818181818182,0.2
1,0.0454545454545455,0.0227272727272727,0,0.0681818181818182,0.159090909090909,0,0.0454545454545455,0,0.0909090909090909,0.0227272727272727,0,0,0.0227272727272727,0.0681818181818182,0.0227272727272727,0,0,0.113636363636364,0.0454545454545455,0.0681818181818182,0.0227272727272727,0,0,0,0,0,0.181818181818182
1,0.0263157894736842,0,0,0.0789473684210526,0.184210526315789,0,0,0.0263157894736842,0.105263157894737,0,0.0263157894736842,0,0,0.105263157894737,0,0,0,0.105263157894737,0.0263157894736842,0.0789473684210526,0,0.0263157894736842,0,0,0,0,0.210526315789474
1,0.1,0,0,0.116666666666667,0.133333333333333,0,0,0.05,0.0666666666666667,0,0,0,0.0333333333333333,0.0833333333333333,0,0,0,0.1,0.0166666666666667,0.0666666666666667,0.0166666666666667,0.0166666666666667,0,0,0,0.0166666666666667,0.183333333333333
1,0.0851063829787234,0.0212765957446809,0.0425531914893617,0.0425531914893617,0.191489361702128,0,0.0425531914893617,0.0425531914893617,0.0638297872340425,0,0.0212765957446809,0.0212765957446809,0,0.0425531914893617,0,0,0,0.0851063829787234,0.0425531914893617,0.0851063829787234,0.0212765957446809,0,0,0,0,0,0.148936170212766
1,0.0746268656716418,0.0298507462686567,0.0149253731343284,0.0447761194029851,0.0895522388059701,0,0.0597014925373134,0.0298507462686567,0.0597014925373134,0,0,0,0,0.119402985074627,0.0298507462686567,0,0,0.0895522388059701,0.0447761194029851,0,0.0298507462686567,0.0149253731343284,0.0149253731343284,0,0,0.0298507462686567,0.223880597014925
1,0.116666666666667,0.0333333333333333,0,0.05,0.05,0,0.05,0,0.0333333333333333,0,0.0166666666666667,0.0166666666666667,0.116666666666667,0.0666666666666667,0.1,0,0,0.0333333333333333,0.05,0.0166666666666667,0.0166666666666667,0,0,0,0,0.0166666666666667,0.216666666666667
1,0.0476190476190476,0,0.0476190476190476,0.0793650793650794,0.111111111111111,0,0.0158730158730159,0.0793650793650794,0.0793650793650794,0,0.0158730158730159,0.0158730158730159,0.0158730158730159,0.111111111111111,0,0.0158730158730159,0,0.0634920634920635,0.0793650793650794,0.0158730158730159,0.0158730158730159,0,0,0,0,0,0.19047619047619
1,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0.111111111111111,0,0.111111111111111,0,0,0,0,0,0.111111111111111,0.111111111111111,0,0,0,0,0,0.333333333333333
1,0.0606060606060606,0.0303030303030303,0.0151515151515152,0.0606060606060606,0.181818181818182,0,0.0151515151515152,0.0454545454545455,0.0303030303030303,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0454545454545455,0,0.0151515151515152,0,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0,0,0,0,0.0151515151515152,0.196969696969697
1,0.0588235294117647,0.0294117647058824,0,0.0294117647058824,0.147058823529412,0,0,0,0.0588235294117647,0,0.0294117647058824,0.0588235294117647,0,0.0588235294117647,0.0294117647058824,0,0,0.117647058823529,0.0294117647058824,0.0588235294117647,0,0.0588235294117647,0,0,0,0,0.235294117647059
1,0.109375,0,0.015625,0.109375,0.078125,0,0,0.03125,0.0625,0,0.015625,0.03125,0.03125,0.078125,0,0.015625,0,0.0625,0.09375,0,0.0625,0,0,0,0,0,0.203125
1,0.0545454545454545,0,0,0.0909090909090909,0.109090909090909,0,0.0181818181818182,0.0363636363636364,0.0727272727272727,0,0.0181818181818182,0.0181818181818182,0.0363636363636364,0.0727272727272727,0.0181818181818182,0,0,0.0545454545454545,0.0545454545454545,0.0181818181818182,0.0545454545454545,0.0181818181818182,0,0,0,0.0181818181818182,0.236363636363636
1,0.163265306122449,0.0408163265306122,0.0204081632653061,0.0204081632653061,0.142857142857143,0,0.0408163265306122,0.0816326530612245,0,0,0,0.0408163265306122,0,0,0,0.0204081632653061,0,0.0612244897959184,0.0612244897959184,0.0408163265306122,0.0408163265306122,0,0,0,0,0.0408163265306122,0.183673469387755
1,0.0307692307692308,0.0153846153846154,0,0.0307692307692308,0.215384615384615,0,0.0307692307692308,0.0307692307692308,0.0615384615384615,0,0,0.0153846153846154,0.0153846153846154,0.0461538461538462,0.0153846153846154,0.0153846153846154,0,0.0615384615384615,0.0923076923076923,0.0153846153846154,0.0461538461538462,0,0.0153846153846154,0,0,0.0461538461538462,0.2
1,0.037037037037037,0.0185185185185185,0,0.0740740740740741,0.148148148148148,0,0,0.0185185185185185,0.0740740740740741,0.0185185185185185,0.0185185185185185,0.037037037037037,0,0.0185185185185185,0.0185185185185185,0,0,0.0740740740740741,0.0555555555555556,0.0925925925925926,0.0185185185185185,0,0.037037037037037,0,0,0.037037037037037,0.203703703703704
1,0.169811320754717,0,0,0.0566037735849057,0.0754716981132075,0,0.0188679245283019,0.0754716981132075,0,0.0377358490566038,0.0188679245283019,0.0377358490566038,0.0377358490566038,0.0377358490566038,0.0377358490566038,0.0188679245283019,0,0.0377358490566038,0.0188679245283019,0.0566037735849057,0.0377358490566038,0.0188679245283019,0,0,0,0.0377358490566038,0.169811320754717
1,0.19047619047619,0,0,0.0952380952380952,0,0,0,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0.0952380952380952,0.0476190476190476,0,0.0476190476190476,0,0,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0,0,0,0,0,0.238095238095238
1,0.25,0.15,0,0,0.05,0,0,0,0.05,0,0,0.1,0.05,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.25
1,0.0714285714285714,0.0357142857142857,0,0.0892857142857143,0.0535714285714286,0,0,0.0357142857142857,0.0892857142857143,0.0357142857142857,0.0357142857142857,0.0178571428571429,0,0.0892857142857143,0.0714285714285714,0.0178571428571429,0,0.0357142857142857,0.0357142857142857,0.0178571428571429,0.0178571428571429,0.0357142857142857,0,0,0,0,0.214285714285714
1,0.0895522388059701,0.0149253731343284,0,0.0298507462686567,0.0746268656716418,0,0.0298507462686567,0.0447761194029851,0.0298507462686567,0,0.0149253731343284,0,0.0597014925373134,0.134328358208955,0.0447761194029851,0.0149253731343284,0,0.0447761194029851,0.0447761194029851,0.0149253731343284,0.0298507462686567,0.0149253731343284,0.0298507462686567,0,0,0,0.238805970149254
1,0,0.05,0,0,0.2,0,0.2,0,0,0,0,0,0.05,0.1,0.05,0,0,0.1,0,0,0,0,0,0,0,0,0.25
1,0.032258064516129,0,0.0483870967741935,0.0645161290322581,0.129032258064516,0,0.0161290322580645,0.0645161290322581,0.0806451612903226,0,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.112903225806452,0.0161290322580645,0.0161290322580645,0,0.0645161290322581,0.0806451612903226,0.0161290322580645,0,0.0161290322580645,0,0,0,0,0.193548387096774
1,0.0454545454545455,0,0,0.0909090909090909,0.181818181818182,0,0,0,0,0,0,0.0909090909090909,0,0.181818181818182,0,0,0,0.0454545454545455,0,0.0454545454545455,0.0909090909090909,0,0,0,0,0,0.227272727272727
1,0.0428571428571429,0,0.0428571428571429,0.0857142857142857,0.114285714285714,0,0.0142857142857143,0.0714285714285714,0.0714285714285714,0,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.128571428571429,0.0285714285714286,0,0,0.0571428571428571,0.0571428571428571,0.0142857142857143,0.0142857142857143,0,0,0,0,0,0.185714285714286
1,0.0454545454545455,0.0151515151515152,0.0151515151515152,0.0757575757575758,0.196969696969697,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0454545454545455,0,0,0.0303030303030303,0,0.106060606060606,0.0151515151515152,0,0,0.0454545454545455,0.0303030303030303,0.0606060606060606,0.0606060606060606,0.0151515151515152,0,0,0,0,0.196969696969697
1,0,0,0,0,0,0.0909090909090909,0,0,0.0909090909090909,0,0,0.0909090909090909,0,0.0909090909090909,0,0,0,0,0.0909090909090909,0.181818181818182,0.0909090909090909,0,0,0,0,0,0.272727272727273
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.1,0,0,0,0.1,0,0,0,0.1,0,0.1,0.1,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0.3
1,0.0754716981132075,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.188679245283019,0,0.0188679245283019,0.0377358490566038,0.0377358490566038,0,0,0.0754716981132075,0,0.0566037735849057,0,0.0188679245283019,0,0.0566037735849057,0.0377358490566038,0.0566037735849057,0.0377358490566038,0,0.0188679245283019,0,0,0.0188679245283019,0.207547169811321
1,0.0606060606060606,0.0151515151515152,0,0.0606060606060606,0.166666666666667,0.0151515151515152,0.0454545454545455,0,0.0606060606060606,0,0,0.0303030303030303,0.0303030303030303,0.166666666666667,0.0303030303030303,0,0,0.0151515151515152,0.0454545454545455,0,0.0151515151515152,0,0,0,0,0.0151515151515152,0.227272727272727
1,0.0666666666666667,0.0333333333333333,0,0.0666666666666667,0.1,0,0,0.0333333333333333,0.0333333333333333,0,0,0.0333333333333333,0,0.133333333333333,0.0333333333333333,0,0,0.0333333333333333,0.1,0.0666666666666667,0.0333333333333333,0,0.0333333333333333,0,0,0,0.2
1,0.0597014925373134,0,0.0298507462686567,0.0298507462686567,0.134328358208955,0.0149253731343284,0.0149253731343284,0.0447761194029851,0.0597014925373134,0,0,0.0447761194029851,0,0.104477611940299,0.0149253731343284,0.0149253731343284,0,0.0597014925373134,0.0895522388059701,0.0298507462686567,0.0597014925373134,0,0.0149253731343284,0,0,0.0149253731343284,0.164179104477612
1,0.0491803278688525,0.0163934426229508,0,0.0655737704918033,0.114754098360656,0,0.0163934426229508,0.0327868852459016,0.0327868852459016,0,0.0327868852459016,0.0327868852459016,0.0163934426229508,0.147540983606557,0,0,0,0.0491803278688525,0.0163934426229508,0.0163934426229508,0.0819672131147541,0,0,0,0,0.0655737704918033,0.213114754098361
1,0.072463768115942,0.0144927536231884,0.0144927536231884,0.0579710144927536,0.101449275362319,0.0144927536231884,0,0.0289855072463768,0.0289855072463768,0,0,0.0289855072463768,0.0144927536231884,0.115942028985507,0.0144927536231884,0.0144927536231884,0,0.0289855072463768,0.0869565217391304,0.0579710144927536,0.0869565217391304,0,0.0144927536231884,0,0,0,0.202898550724638
1,0.0563380281690141,0.0140845070422535,0.028169014084507,0.0422535211267606,0.140845070422535,0,0,0.0422535211267606,0.0845070422535211,0,0,0.0140845070422535,0.0563380281690141,0.140845070422535,0,0.0140845070422535,0,0.028169014084507,0.0704225352112676,0.0140845070422535,0.0140845070422535,0,0.0140845070422535,0,0,0.0140845070422535,0.211267605633803
1,0.0444444444444444,0,0,0.0444444444444444,0.155555555555556,0,0,0,0.0444444444444444,0,0,0.0666666666666667,0,0.0888888888888889,0.0222222222222222,0,0,0.111111111111111,0.0666666666666667,0.0666666666666667,0.0222222222222222,0,0.0444444444444444,0,0,0.0222222222222222,0.2
1,0.0571428571428571,0,0,0.128571428571429,0.157142857142857,0.0142857142857143,0,0.0571428571428571,0.0428571428571429,0,0,0,0.0142857142857143,0.0428571428571429,0,0,0,0.114285714285714,0.0571428571428571,0.0428571428571429,0.0428571428571429,0,0,0,0,0,0.228571428571429
1,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0714285714285714,0.178571428571429,0,0,0.0357142857142857,0.0714285714285714,0,0.0357142857142857,0,0.0357142857142857,0.142857142857143,0,0,0,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0,0,0,0,0,0.178571428571429
1,0.0285714285714286,0,0.0285714285714286,0.0428571428571429,0.171428571428571,0,0,0.0571428571428571,0.0857142857142857,0,0.0142857142857143,0.0428571428571429,0,0.0571428571428571,0.0142857142857143,0.0285714285714286,0,0.1,0.0714285714285714,0.0142857142857143,0.0285714285714286,0.0142857142857143,0,0,0,0,0.2
1,0.072463768115942,0.0144927536231884,0.0144927536231884,0.0434782608695652,0.130434782608696,0.0144927536231884,0.0289855072463768,0.0434782608695652,0.0434782608695652,0,0,0.0289855072463768,0,0.173913043478261,0,0,0,0.0289855072463768,0.0289855072463768,0.0434782608695652,0.0579710144927536,0,0.0144927536231884,0,0,0.0144927536231884,0.202898550724638
1,0.0847457627118644,0.0338983050847458,0.0169491525423729,0,0.101694915254237,0,0.0169491525423729,0.0338983050847458,0.0338983050847458,0,0,0.0508474576271186,0.0508474576271186,0.101694915254237,0.0508474576271186,0,0,0.0169491525423729,0.0847457627118644,0.0169491525423729,0.0338983050847458,0.0338983050847458,0.0169491525423729,0,0,0.0169491525423729,0.203389830508475
1,0.0806451612903226,0.0161290322580645,0.0161290322580645,0.0483870967741935,0.112903225806452,0.032258064516129,0,0.0806451612903226,0.032258064516129,0,0,0.0483870967741935,0,0.0645161290322581,0.0161290322580645,0.0161290322580645,0,0.0806451612903226,0.0967741935483871,0.032258064516129,0.0483870967741935,0,0.0161290322580645,0,0,0,0.161290322580645
1,0.0576923076923077,0,0.0192307692307692,0.0576923076923077,0.192307692307692,0,0,0.0384615384615385,0.0384615384615385,0,0.0192307692307692,0,0,0.0769230769230769,0,0.0192307692307692,0,0.134615384615385,0.0961538461538462,0.0192307692307692,0,0.0384615384615385,0.0192307692307692,0,0,0,0.173076923076923
1,0.0571428571428571,0,0,0.0571428571428571,0.157142857142857,0,0,0.0142857142857143,0.0285714285714286,0,0,0.0571428571428571,0.0142857142857143,0.0428571428571429,0.0428571428571429,0,0,0.1,0.114285714285714,0.0571428571428571,0.0285714285714286,0.0142857142857143,0,0,0,0.0142857142857143,0.2
1,0.0967741935483871,0.032258064516129,0,0.0645161290322581,0.129032258064516,0.032258064516129,0,0.032258064516129,0.032258064516129,0,0,0,0,0.0645161290322581,0.032258064516129,0,0,0.032258064516129,0.032258064516129,0.0645161290322581,0.0967741935483871,0,0,0,0,0.032258064516129,0.225806451612903
1,0.0882352941176471,0.0441176470588235,0,0.0588235294117647,0.132352941176471,0,0,0.0735294117647059,0.0441176470588235,0,0,0.0294117647058824,0.0147058823529412,0.0147058823529412,0,0,0,0.117647058823529,0.0882352941176471,0.0735294117647059,0,0.0147058823529412,0.0147058823529412,0,0,0,0.191176470588235
1,0.0746268656716418,0,0.0149253731343284,0.0597014925373134,0.149253731343284,0,0,0.0149253731343284,0.0298507462686567,0,0,0.0895522388059701,0,0.0746268656716418,0.0298507462686567,0.0149253731343284,0,0.104477611940299,0.0447761194029851,0.0447761194029851,0.0298507462686567,0.0149253731343284,0,0,0,0.0149253731343284,0.194029850746269
1,0.046875,0,0.03125,0.078125,0.140625,0,0.015625,0.0625,0.046875,0.015625,0,0.03125,0.03125,0.046875,0,0,0,0.0625,0.09375,0.046875,0.03125,0,0.015625,0,0,0,0.203125
1,0.102040816326531,0,0.0408163265306122,0.0408163265306122,0.102040816326531,0.0204081632653061,0.0204081632653061,0.0816326530612245,0.0408163265306122,0.0204081632653061,0,0.0204081632653061,0,0.0408163265306122,0,0.0204081632653061,0,0.0612244897959184,0.0408163265306122,0.0612244897959184,0.0408163265306122,0,0.0204081632653061,0,0,0.0408163265306122,0.183673469387755
1,0.0428571428571429,0.0142857142857143,0.0285714285714286,0.0714285714285714,0.157142857142857,0.0285714285714286,0.0142857142857143,0.0714285714285714,0,0.0142857142857143,0,0.0142857142857143,0,0.1,0.0285714285714286,0,0,0.0571428571428571,0.0142857142857143,0.0714285714285714,0.0857142857142857,0,0,0,0,0.0142857142857143,0.171428571428571
1,0.131147540983607,0,0.0163934426229508,0.0655737704918033,0.0819672131147541,0.0327868852459016,0.0327868852459016,0.0655737704918033,0.0327868852459016,0.0163934426229508,0,0.0327868852459016,0,0.0491803278688525,0,0.0163934426229508,0,0.0655737704918033,0.0655737704918033,0.0327868852459016,0.0655737704918033,0,0.0163934426229508,0,0,0.0163934426229508,0.163934426229508
1,0.0447761194029851,0.0149253731343284,0.0149253731343284,0.104477611940299,0.149253731343284,0,0.0149253731343284,0.0597014925373134,0.0298507462686567,0.0149253731343284,0,0.0149253731343284,0,0.104477611940299,0.0149253731343284,0,0,0.0746268656716418,0.0149253731343284,0.0447761194029851,0.0895522388059701,0.0149253731343284,0,0,0,0.0149253731343284,0.164179104477612
1,0,0,0.0909090909090909,0,0.181818181818182,0,0,0.0909090909090909,0,0,0,0,0,0,0.0909090909090909,0,0,0.0909090909090909,0,0.181818181818182,0,0,0,0,0,0,0.272727272727273
1,0.106382978723404,0.0212765957446809,0,0.0425531914893617,0.127659574468085,0,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0212765957446809,0,0.0425531914893617,0,0.0212765957446809,0,0,0,0.0851063829787234,0.0638297872340425,0.0425531914893617,0.0425531914893617,0,0.0212765957446809,0,0,0.0212765957446809,0.212765957446809
1,0.0447761194029851,0.0149253731343284,0.0149253731343284,0.104477611940299,0.149253731343284,0,0.0149253731343284,0.0597014925373134,0.0298507462686567,0.0149253731343284,0,0.0149253731343284,0,0.104477611940299,0.0149253731343284,0,0,0.0746268656716418,0.0149253731343284,0.0447761194029851,0.0895522388059701,0.0149253731343284,0,0,0,0.0149253731343284,0.164179104477612
1,0,0,0.0909090909090909,0,0.181818181818182,0,0,0.0909090909090909,0,0,0,0,0,0,0.0909090909090909,0,0,0.0909090909090909,0,0.181818181818182,0,0,0,0,0,0,0.272727272727273
1,0.0555555555555556,0.0185185185185185,0,0.0555555555555556,0.166666666666667,0,0.0555555555555556,0.0185185185185185,0.0555555555555556,0.0185185185185185,0,0.037037037037037,0,0.037037037037037,0,0.0185185185185185,0,0.0925925925925926,0.037037037037037,0.037037037037037,0.0555555555555556,0.0185185185185185,0.0185185185185185,0,0,0.0185185185185185,0.185185185185185
1,0.0422535211267606,0.0140845070422535,0.0140845070422535,0.0985915492957746,0.140845070422535,0,0.028169014084507,0.0563380281690141,0.0422535211267606,0.0140845070422535,0,0.0140845070422535,0,0.0985915492957746,0.0140845070422535,0,0,0.0704225352112676,0.0422535211267606,0.0422535211267606,0.0845070422535211,0.0140845070422535,0,0,0,0.0140845070422535,0.154929577464789
1,0,0,0.0909090909090909,0,0.181818181818182,0,0,0.0909090909090909,0,0,0,0,0,0,0.0909090909090909,0,0,0.0909090909090909,0,0.181818181818182,0,0,0,0,0,0,0.272727272727273
1,0.0638297872340425,0,0,0.0425531914893617,0.148936170212766,0,0.0851063829787234,0.0212765957446809,0.0425531914893617,0.0212765957446809,0,0.0425531914893617,0,0.0212765957446809,0,0.0212765957446809,0,0.0851063829787234,0.0425531914893617,0.0425531914893617,0.0638297872340425,0,0.0212765957446809,0,0,0.0212765957446809,0.212765957446809
1,0.0447761194029851,0.0149253731343284,0.0149253731343284,0.0895522388059701,0.149253731343284,0,0.0149253731343284,0.0597014925373134,0.0149253731343284,0.0149253731343284,0,0.0149253731343284,0,0.134328358208955,0.0149253731343284,0,0,0.0447761194029851,0.0149253731343284,0.0447761194029851,0.104477611940299,0,0.0149253731343284,0,0,0.0298507462686567,0.164179104477612
1,0,0,0.0909090909090909,0,0.181818181818182,0,0,0.0909090909090909,0,0,0,0,0,0,0.0909090909090909,0,0,0.0909090909090909,0,0.181818181818182,0,0,0,0,0,0,0.272727272727273
1,0.0566037735849057,0,0,0.0377358490566038,0.132075471698113,0,0.0754716981132075,0.0188679245283019,0.0566037735849057,0.0188679245283019,0,0.0188679245283019,0,0.0377358490566038,0,0,0,0.0943396226415094,0.0566037735849057,0.0377358490566038,0.0943396226415094,0,0.0377358490566038,0,0,0.0377358490566038,0.188679245283019
